Station Name,Venue Name,Distance,Ratings,Review Count,Primary Category
Am Schöpfwerk U,China-Restaurant Hui-Feng,358.36042392206997,4.0,6,Chinese
Am Schöpfwerk U,Alaturka,79.42254236991569,4.0,1,Kebab
Am Schöpfwerk U,Schnitzel Hetzendorf,100.88249804321578,3.0,1,Schnitzel
Am Schöpfwerk U,Arkadencafe,136.51000943039296,3.0,1,Cafes
Am Schöpfwerk U,Eis Pflug,257.6258873005914,3.5,3,Ice Cream & Frozen Yogurt
Am Schöpfwerk U,Heuriger 5er Pflug,257.6258873005914,3.0,1,Heuriger
Am Schöpfwerk U,Müllers Oase,449.59268065855053,3.5,2,Food Stands
Am Schöpfwerk U,Khleslplatz,287.8157935138081,4.5,2,Local Flavor
Am Schöpfwerk U,Cafeteria Rosso,329.8201774175925,4.0,1,Cafes
Am Schöpfwerk U,Miep-Gies-Park,397.84114438006463,3.0,1,Parks
Wassergasse,That's Amore,150.2490807884781,4.5,43,Pizza
Wassergasse,Irodion,232.44768820498615,4.0,61,Greek
Wassergasse,Ströck Feierabend,176.2565895698797,4.0,21,International
Wassergasse,Sternzeichen,189.57334660425818,4.0,28,Asian Fusion
Wassergasse,Restaurant Lubin,275.9797846446261,4.5,18,Seafood
Wassergasse,Haller,108.87880740786433,4.0,4,Cafes
Wassergasse,Rochus,410.650201808991,3.5,73,Cocktail Bars
Wassergasse,Vegetasia,519.6660947949706,4.0,74,Asian Fusion
Wassergasse,Landstein,477.9956845733908,4.5,12,Cocktail Bars
Wassergasse,Moped,554.9811300876737,4.0,12,Bars
Wassergasse,Lingenhel,249.0851564580069,4.5,6,Austrian
Wassergasse,Nata Lisboa,266.92329803342267,4.5,9,Bakeries
Wassergasse,Heurigen Restaurant zur alter Weinpresse,388.5801685510556,4.5,9,Heuriger
Wassergasse,Kleinbonum,216.46141606728477,4.0,7,Beisl
Wassergasse,Schnitzel König,113.96863863811905,5.0,2,Schnitzel
Wassergasse,Noodle Point,36.80390812802714,4.0,1,Asian Fusion
Wassergasse,Rina's Fruits & Bagels,81.02303856194868,3.5,2,Juice Bars & Smoothies
Wassergasse,Gasthaus Bürger Beisl,85.1793138129229,3.0,1,Beisl
Wassergasse,Arenbergpark,218.19986856234638,4.5,5,Parks
Wassergasse,The Golden Harp,340.04697241995495,3.5,14,Irish Pub
Petrusgasse,Satraj,24.612815913800976,4.5,4,Indian
Petrusgasse,Landstein,282.79839313537775,4.5,12,Cocktail Bars
Petrusgasse,O'Connor's,468.3046802094656,4.0,33,Irish Pub
Petrusgasse,Ristorante Paolo,166.3234220990937,4.0,8,Pizza
Petrusgasse,Coffee & Friends,61.68583393335984,4.5,2,Coffee Roasteries
Petrusgasse,Heurigen Restaurant zur alter Weinpresse,374.7177904854519,4.5,9,Heuriger
Petrusgasse,Petrus & Paulus Stuben,133.8327950553561,3.5,4,Austrian
Petrusgasse,Sri Thai Imbiss,316.40872400799174,3.5,15,Thai
Petrusgasse,Gasthaus Wagner,430.62396722460727,5.0,1,Austrian
Petrusgasse,Accademia Del Caffe Gastronomiebetriebs,180.814324772587,5.0,2,Coffee & Tea
Petrusgasse,Osvaldo Bortolotti,439.15606842100084,3.5,10,Ice Cream & Frozen Yogurt
Petrusgasse,Café Bar Diesels,295.37925712626185,5.0,1,Bars
Petrusgasse,Dreier,593.3021608142027,3.5,7,Cafes
Petrusgasse,Vinum et cetera,261.8782890016147,4.0,1,Restaurants
Petrusgasse,Pizzeria Ciao,570.8882379577383,4.5,2,Pizza
Petrusgasse,Taverna Reloaded,494.08521068110764,5.0,1,Cafes
Petrusgasse,Marx Restauration,647.2439805455466,3.5,5,Austrian
Petrusgasse,Bibim,414.06743555675035,4.0,4,Korean
Petrusgasse,San,330.8857494150512,5.0,1,Japanese
Petrusgasse,Coopers,322.32736608843163,3.5,3,Irish
Kärntner Ring,Plachuttas Gasthaus zur Oper,161.3737426914775,4.0,134,Austrian
Kärntner Ring,Gasthaus Pöschl,536.8759270499115,4.5,261,Gastropubs
Kärntner Ring,Ludwig und Adele,129.45114056065773,4.5,21,Austrian
Kärntner Ring,Bier & Bierli,277.235505399871,4.5,110,Austrian
Kärntner Ring,At Eight Restaurant & Bar,48.977096219872074,4.0,20,Austrian
Kärntner Ring,Café Schwarzenberg,187.62290924676586,4.0,127,Cafes
Kärntner Ring,Ristorante San Carlo,95.27723954182564,4.0,18,Italian
Kärntner Ring,Vapiano,145.29434601575082,3.5,37,Italian
Kärntner Ring,Gerstner,140.27749649871186,4.0,12,Patisserie/Cake Shop
Kärntner Ring,Stadtboden,195.99123605211682,4.0,26,Brasseries
Kärntner Ring,Gerstner - Schlumberger Bar,136.21092709168835,4.5,36,Desserts
Kärntner Ring,UNKAI - Bar & Sushi,32.2537583689597,4.0,12,Sushi Bars
Kärntner Ring,Le Ciel,62.16197303359524,4.5,12,French
Kärntner Ring,Flanagan's Irish Pub,198.85945407338818,4.0,59,Irish Pub
Kärntner Ring,Steak Point,145.79488356742138,4.0,28,Steakhouses
Kärntner Ring,Dstrikt,365.7383049205239,5.0,28,Austrian
Kärntner Ring,In-Dish,159.31260006364755,4.5,16,Indian
Kärntner Ring,Crossfield's Australian Pub,264.0647414117993,3.5,56,Pubs
Kärntner Ring,Palmenhaus,462.73750654709573,4.0,118,Lounges
Kärntner Ring,Ristorante Danieli,415.76140214416245,4.0,44,Italian
Stefan-Fadinger-Platz,Wasserturm Favoriten,135.07676496528066,4.5,3,Landmarks & Historical Buildings
Stefan-Fadinger-Platz,Pizzeria Don Pablo,396.04699756921684,4.5,2,Pizza
Auf der Schmelz,China-Restaurant Sunny,499.2668889468758,4.5,14,Chinese
Auf der Schmelz,Schutzhaus Zukunft,464.84090047730336,4.0,22,Gastropubs
Auf der Schmelz,NAR,588.5561062418192,4.5,7,Kebab
Auf der Schmelz,La Sicilia,444.31296618620786,4.5,5,Italian
Auf der Schmelz,Rise,516.358938212814,4.0,11,Chinese
Auf der Schmelz,Ristorante San Marco,381.13317274835373,4.0,1,Italian
Auf der Schmelz,Golden Harp,515.9717475814211,3.5,5,Irish Pub
Auf der Schmelz,Auf der Schmelz,268.95894511851156,4.0,8,Local Flavor
Auf der Schmelz,Damas,469.65918545773167,3.5,3,Lebanese
Auf der Schmelz,Café Belas,241.50776139667934,4.0,1,Dive Bars
Auf der Schmelz,Krippenwerkstatt Wien I,498.282991149215,5.0,1,Local Flavor
Auf der Schmelz,Tschibo,614.412084015361,5.0,1,Coffee & Tea
Auf der Schmelz,Bäckerei Schwarz,464.97291253167975,3.0,1,Bakeries
Auf der Schmelz,Maxian,578.27798643973,3.5,3,Bakeries
Auf der Schmelz,Han Sushi & wok,568.7847410648724,3.5,2,Pan Asian
Ober St. Veit U,Pizzeria San Giovanni,85.55589298001152,3.5,7,Pizza
Ober St. Veit U,McDonald's,139.6150661191189,3.5,2,Fast Food
Ober St. Veit U,Whats New,117.70751532091792,4.0,1,Jazz & Blues
Ober St. Veit U,Medl Bräu,548.0804584055413,4.0,8,Beer Garden
Ober St. Veit U,Ristorante da Salvatore,378.16036556171326,4.0,1,Italian
Ober St. Veit U,Bäckerei Schwarz,326.0512611083065,4.0,3,Bakeries
Ober St. Veit U,BUNT,646.5852502189255,4.0,1,Austrian
Ober St. Veit U,Baumgartner-Casino-Park,502.41950598415326,4.0,2,Playgrounds
Ober St. Veit U,Hongpingguo,232.8455952049207,4.0,1,Chinese
Ober St. Veit U,McDonald's,334.3846241695465,2.5,3,Fast Food
Ober St. Veit U,Streckerpark,406.68274184557015,3.0,2,Parks
Grimmgasse,Hawidere,478.7143638396495,4.5,40,Beer Garden
Grimmgasse,Eduard,312.44730464145863,4.5,20,Cafes
Grimmgasse,Hollerei,254.7888266586502,4.0,58,Vegetarian
Grimmgasse,Pizzeria Mafiosi,303.28051045114694,4.5,52,Pizza
Grimmgasse,Gasthaus Stafler,525.607396474273,5.0,23,Austrian
Grimmgasse,Gasthaus Quell,335.51599741088313,4.5,54,Beisl
Grimmgasse,Valenta's Stammbeisl,295.0210871682108,4.5,19,Austrian
Grimmgasse,Pizzeria Riva Italia,188.76061922393632,4.5,12,Italian
Grimmgasse,Der Schwabl,509.71607420952733,4.5,10,Austrian
Grimmgasse,Cafe Raimann,506.01263984928994,4.0,25,Austrian
Grimmgasse,Strasser-Bräu,436.64015779071343,4.0,18,Bars
Grimmgasse,Herzogs  Wirtshaus,421.33419874078197,5.0,8,Austrian
Grimmgasse,Reinwein,295.3944079132602,5.0,4,Bars
Grimmgasse,Connolly's,581.8798733304803,4.5,6,Sandwiches
Grimmgasse,Lamm,428.05877776742255,5.0,12,Kebab
Grimmgasse,Wunderkammer,327.8157929318656,4.0,4,International
Grimmgasse,Groissböck,385.7380538582288,3.5,16,Coffee & Tea
Grimmgasse,Relax BOCS Lounge Bar & Cafe,397.2582290581516,5.0,1,Cocktail Bars
Grimmgasse,Vegana Indiana,528.3121953719774,4.5,4,Vegan
Grimmgasse,Efendis,434.1268139275073,5.0,2,Hookah Bars
Parhamerplatz,Jetzt,58.45839294296476,4.0,10,Bars
Parhamerplatz,Blunzenstricker,293.94251382148195,4.5,17,Austrian
Parhamerplatz,Hübler,144.36852664542064,5.0,5,Cafes
Parhamerplatz,Saloon,503.2169696901521,5.0,10,Steakhouses
Parhamerplatz,Wetter,552.9105693152031,4.5,10,Italian
Parhamerplatz,Zum Lercherl von Hernals,431.9540144362275,4.0,19,Austrian
Parhamerplatz,Pappel,66.18073636200195,4.5,2,Austrian
Parhamerplatz,Alexandro,85.86233774089682,4.5,2,Pizza
Parhamerplatz,Hühnerparadies,338.586496148193,4.0,9,Chicken Shop
Parhamerplatz,Alexis Sorbas,304.386338497433,4.0,4,Greek
Parhamerplatz,Bierfink,653.4840039426342,3.5,15,Austrian
Parhamerplatz,Annalisa,465.0833711843317,4.5,8,Pizza
Parhamerplatz,Bio Feinkostladen,214.76302284657115,4.5,2,Bakeries
Parhamerplatz,O'sfizio,464.06044590256465,5.0,1,Italian
Parhamerplatz,Lo Stivale,270.6952329010729,4.5,2,Pizza
Parhamerplatz,Sheng Long,357.1457518405045,4.5,4,Asian Fusion
Parhamerplatz,Asia Restaurant Xian,399.9492652873862,4.0,1,Chinese
Parhamerplatz,Marienbeisl,368.79753105666236,5.0,1,Austrian
Parhamerplatz,Retsina,461.369232962058,3.5,2,Greek
Parhamerplatz,Asia Zhan Hung,278.2671458583284,4.0,1,Chinese
Friedensbrücke U4,Zwischenbrückenwirt,243.4146476257173,4.5,7,Austrian
Friedensbrücke U4,Casa Caribeña,240.8414941965898,4.5,8,Caribbean
Friedensbrücke U4,Café Vindobona,547.7330176358752,4.5,15,Cafes
Friedensbrücke U4,Rembetiko,573.7147476006718,4.5,13,Greek
Friedensbrücke U4,Saphire,579.0141731378667,4.0,9,Turkish
Friedensbrücke U4,The Golden Harp,155.8713783926595,2.5,3,Irish Pub
Friedensbrücke U4,Sasso D'Oro,231.97787501163296,4.0,10,Italian
Friedensbrücke U4,Hacienda Ephemer,504.65219692866896,4.0,14,Mexican
Friedensbrücke U4,Flying Diner,76.34880801173173,2.5,2,Burgers
Friedensbrücke U4,China-Restaurant Quo Ching,273.27257563770405,3.0,3,Chinese
Friedensbrücke U4,Laufstrecke Friedensbrücke,59.36304425558964,4.0,1,Local Flavor
Friedensbrücke U4,Bäckerei Prindl,376.73819194664634,3.5,12,Bakeries
Friedensbrücke U4,Restaurant Shisoya,117.59774120610399,5.0,1,Chinese
Friedensbrücke U4,Osteria Allora,553.8782015627129,4.0,6,Italian
Friedensbrücke U4,Pizzeria La Piazza,258.7360545418897,4.5,6,Pizza
Friedensbrücke U4,Saadi,275.3276451841086,3.0,7,Cafes
Friedensbrücke U4,Wohnküche,306.68822221270773,5.0,2,Austrian
Friedensbrücke U4,Tribe Club,128.6337335608822,3.0,1,Dance Clubs
Friedensbrücke U4,Lokalausprobierer unterwegs - Summerstage,474.3756446418389,5.0,4,Unofficial Yelp Events
Friedensbrücke U4,Frame,513.7494347788382,5.0,5,Cafes
Obere Augartenstraße,Pizza Mari,441.1369579197286,4.5,88,Pizza
Obere Augartenstraße,Hammond Bar,648.4388355356839,4.5,22,Lounges
Obere Augartenstraße,Leopold,546.5905417117282,4.0,28,Gastropubs
Obere Augartenstraße,Schöne Perle,502.2874843152164,3.5,67,Austrian
Obere Augartenstraße,Skopik & Lohn,345.66599462541745,4.0,41,Austrian
Obere Augartenstraße,Augarten,356.76004166156855,4.5,24,Parks
Obere Augartenstraße,Cafe Sperlhof,449.2336566315364,4.0,13,Tapas/Small Plates
Obere Augartenstraße,Pancho,667.2665759835272,3.0,38,Mexican
Obere Augartenstraße,Augartenpalais,69.20293395057662,5.0,1,Landmarks & Historical Buildings
Obere Augartenstraße,Bäckerei Prindl,515.0786424374927,3.5,12,Bakeries
Obere Augartenstraße,Tullnerfelder Bäckerei,183.42484069885563,4.0,1,Bakeries
Obere Augartenstraße,Bricks,658.7805030255232,3.5,14,Bars
Obere Augartenstraße,Augartenspitz Garten des Filmarchiv Austria,185.75688867132564,5.0,1,Museums
Obere Augartenstraße,Augarten,263.0697883510992,3.0,8,Cafes
Obere Augartenstraße,Engel,511.6943737916748,4.0,3,Gastropubs
Obere Augartenstraße,La Vitrina,486.6378981220162,5.0,1,Cafes
Obere Augartenstraße,Konfuzius,497.9778770425285,4.0,3,Asian Fusion
Obere Augartenstraße,Flugfisch,467.3723799910434,4.0,6,Sushi Bars
Obere Augartenstraße,McDöner's,481.7985522661947,4.0,6,Kebab
Obere Augartenstraße,Pizzeria La Piazza,590.0958170863876,4.5,6,Pizza
Dornerplatz,Schrammelbeisl,104.45507354763171,4.5,7,Gastropubs
Dornerplatz,Zum Lercherl von Hernals,387.52808885546494,4.0,19,Austrian
Dornerplatz,Die 4,431.893680153842,4.5,3,Austrian
Dornerplatz,Dornerplatz,27.516829184576743,3.0,3,Local Flavor
Dornerplatz,Empanada Box,191.22891367232316,5.0,1,Latin American
Dornerplatz,Annalisa,448.2673554286584,4.5,8,Pizza
Dornerplatz,O'sfizio,291.0339970301561,5.0,1,Italian
Dornerplatz,Restaurant Asia Garten,498.2324754348411,4.5,4,Food Delivery Services
Dornerplatz,Anna's Bistro,178.0679510886099,3.0,1,Bistros
Dornerplatz,Sheng Long,385.7130103432446,4.5,4,Asian Fusion
Dornerplatz,La Ventura,342.221728899696,4.0,1,Pizza
Dornerplatz,Retsina,383.50832268271137,3.5,2,Greek
Dornerplatz,Raj Mahal,176.56798888856284,5.0,1,Indian
Dornerplatz,Crispy Dream,335.75083063931334,5.0,2,Schnitzel
Dornerplatz,China-Restaurant Guang Zhou,491.48144292725794,4.5,2,Chinese
Dornerplatz,Pizzeria Cavallo Bianco,591.8628267772704,4.0,4,Pizza
Dornerplatz,Kalvariengrill,204.88345360830164,4.0,1,Barbeque
Dornerplatz,Rosenstein Biergrillgarten,502.0760882498621,3.0,1,Beer Garden
Dornerplatz,Hernals. Kebap Pizza,420.40973736626984,4.5,2,Pizza
Dornerplatz,Shakhenabat - Persische Spezialitäten,577.2242982673148,4.0,1,Persian/Iranian
Michelbeuern-AKH U,Cafe Himmelblau,408.08697443154233,4.5,33,Cafes
Michelbeuern-AKH U,Tibet-Restaurant,596.422354214077,4.5,29,Asian Fusion
Michelbeuern-AKH U,Cafe Schopenhauer,296.83229810537165,4.5,12,Cafes
Michelbeuern-AKH U,LiuLiu,300.5003305087982,4.0,14,Wok
Michelbeuern-AKH U,Halbestadt,396.4439223394753,5.0,5,Bars
Michelbeuern-AKH U,Restaurant Asia Garten,221.11698214699473,4.5,4,Food Delivery Services
Michelbeuern-AKH U,Zanoni & Facincani,488.378940579413,4.0,14,Ice Cream & Frozen Yogurt
Michelbeuern-AKH U,Centimeter VII,497.1500025093075,3.0,21,Gastropubs
Michelbeuern-AKH U,Clinicum im neuen AKH,258.4676542551622,4.5,3,Cafes
Michelbeuern-AKH U,Cafe Lalibela,425.88561074088693,5.0,3,Ethiopian
Michelbeuern-AKH U,Cafe Schmid Hansl,348.87989222618233,4.0,5,Wine Bars
Michelbeuern-AKH U,Restaurant Jaipur Palace,510.23373717929894,4.0,10,Indian
Michelbeuern-AKH U,Pizzeria Vulcano,148.19912420671682,2.0,4,Pizza
Michelbeuern-AKH U,Ariston Hellenic Restaurant,528.4637410405315,4.5,4,Greek
Michelbeuern-AKH U,Sohyi Sushi,522.1880393604629,4.5,4,Japanese
Michelbeuern-AKH U,Radatz,474.68232794833085,5.0,2,Meat Shops
Michelbeuern-AKH U,Natraj,239.26530760055982,3.0,3,Indian
Michelbeuern-AKH U,Pizzeria Cavallo Bianco,472.55481527343363,4.0,4,Pizza
Michelbeuern-AKH U,Anton-Baumann-Park,164.8574447451678,3.0,1,Parks
Michelbeuern-AKH U,Starbucks,262.88344335376706,3.5,3,Coffee & Tea
Johann-Nepomuk-Vogl-Platz,Schrammelbeisl,453.9709520607364,4.5,7,Gastropubs
Johann-Nepomuk-Vogl-Platz,Crispy Dream,41.09546611588001,5.0,2,Schnitzel
Johann-Nepomuk-Vogl-Platz,LiuLiu,339.30002812408674,4.0,14,Wok
Johann-Nepomuk-Vogl-Platz,Koinonia,536.3667510739248,4.5,8,Japanese
Johann-Nepomuk-Vogl-Platz,Lamian,444.16934806941464,5.0,4,Asian Fusion
Johann-Nepomuk-Vogl-Platz,Ariston Hellenic Restaurant,306.9207689302433,4.5,4,Greek
Johann-Nepomuk-Vogl-Platz,Pizzeria Santa Maria,495.7104913362733,4.0,6,Pizza
Johann-Nepomuk-Vogl-Platz,Cafe Schmid Hansl,432.44224723060705,4.0,5,Wine Bars
Johann-Nepomuk-Vogl-Platz,Pizzeria Cavallo Bianco,237.20934908805773,4.0,4,Pizza
Johann-Nepomuk-Vogl-Platz,Mach ma Curry,232.23445964074352,5.0,2,Indian
Johann-Nepomuk-Vogl-Platz,Aphrodite,479.868314552659,4.0,4,Greek
Johann-Nepomuk-Vogl-Platz,Restaurant Asia Garten,286.59832752733297,4.5,4,Food Delivery Services
Johann-Nepomuk-Vogl-Platz,Gefrorenes,450.29109729106705,4.5,6,Ice Cream & Frozen Yogurt
Johann-Nepomuk-Vogl-Platz,Eissalon Rötzer,259.6921303931903,5.0,1,Ice Cream & Frozen Yogurt
Johann-Nepomuk-Vogl-Platz,Cafe Carambol,193.6152246307425,4.0,1,Cafes
Johann-Nepomuk-Vogl-Platz,La Ventura,488.30109791414066,4.0,1,Pizza
Johann-Nepomuk-Vogl-Platz,Edo Nudeln,430.998207084914,4.5,6,Asian Fusion
Johann-Nepomuk-Vogl-Platz,Marie-Ebner-Eschenbach-Park,333.8640239546258,4.0,4,Playgrounds
Johann-Nepomuk-Vogl-Platz,IL Piccolo,483.53704332519993,5.0,1,Cafes
Johann-Nepomuk-Vogl-Platz,Der Mann,445.992055357442,4.0,2,Bakeries
Schmelzbrücke,Mariahilferbräu,409.5013245179021,3.5,47,Austrian
Schmelzbrücke,Kent Restaurant,244.98773056704255,3.5,30,Turkish
Schmelzbrücke,All Reis,151.69371841963775,4.0,6,Thai
Schmelzbrücke,News Café,416.4321989626807,4.5,11,Cafes
Schmelzbrücke,Mozart's,501.3871777803366,4.5,12,Gastropubs
Schmelzbrücke,Yummy Cooking,505.0898090645635,5.0,14,Asian Fusion
Schmelzbrücke,Garda,459.9445006917393,4.5,11,Ice Cream & Frozen Yogurt
Schmelzbrücke,Bieriger,447.85638822718875,3.5,18,Austrian
Schmelzbrücke,Diwan Holzkohlengrill,292.98360546368957,4.0,7,Turkish
Schmelzbrücke,Hanoi,487.37924100884675,4.0,9,Vietnamese
Schmelzbrücke,Pescaria Konoba,401.3529102153859,4.0,12,Serbo Croatian
Schmelzbrücke,Restaurant-Galaxie,663.965966105644,3.5,10,Serbo Croatian
Schmelzbrücke,Mozart  Stüberl,502.23854569812823,4.0,4,Bars
Schmelzbrücke,Schmelzbrücke,98.57641636616877,5.0,1,Local Flavor
Schmelzbrücke,Royal Grill,345.6581127707652,4.0,6,Barbeque
Schmelzbrücke,Vikerl's Lokal,457.42723947502526,4.5,3,Austrian
Schmelzbrücke,Josef Schrott,444.13463251670674,4.0,8,Bakeries
Schmelzbrücke,Restaurant - Brauhof Wien,409.38656966250153,3.5,5,Brewpubs
Schmelzbrücke,Cafe Amadeus,685.325530438254,4.0,5,Bars
Schmelzbrücke,Mr. Schnitzel,446.90901737294234,5.0,4,Schnitzel
Ottakring S U,Retsina,157.76285816259383,4.0,14,Greek
Ottakring S U,Schwarzer Rabe,242.05784979479884,4.5,9,Pubs
Ottakring S U,Vier Sinne,87.47698809993109,4.5,3,Vegetarian
Ottakring S U,La Valetta,185.79609033961322,4.5,8,Pizza
Ottakring S U,10er Marie,366.10829569294856,3.5,40,Wine Bars
Ottakring S U,Gösser Bräu,146.55181958794634,3.0,9,Austrian
Ottakring S U,Tong Fu,188.0438732042171,4.0,5,Chinese
Ottakring S U,Cafe Saadi 16.,201.25106776358697,4.5,3,Coffee & Tea
Ottakring S U,Felber,59.83102519345848,4.0,1,Bakeries
Ottakring S U,Eissalon Mauß,528.5498171675538,4.5,19,Ice Cream & Frozen Yogurt
Ottakring S U,La Sombra,37.508686938783136,5.0,1,Lounges
Ottakring S U,Ottakringer Stubn,498.16174775542345,4.5,3,Austrian
Ottakring S U,Heuriger Herrgott Aus Sta,455.04327302381364,4.5,6,Heuriger
Ottakring S U,Gittis Heuriger,190.97510375605665,5.0,1,Austrian
Ottakring S U,Wolfsbergers Gastwirtschaft,510.3460910000555,4.0,8,Gastropubs
Ottakring S U,Futtertopf,234.46690175744206,3.5,3,Pizza
Ottakring S U,Japan Day - Ottakring,47.989767463256825,3.0,1,Local Flavor
Ottakring S U,Café Restaurant Sudar,283.5778385943346,3.0,1,Serbo Croatian
Ottakring S U,Pizzeria Da Amigo's,209.9330036657141,4.0,2,Pizza
Ottakring S U,Pizzeria Ristorante Da Filippo,453.78976110681543,5.0,1,Italian
Krieau U,Cafe Little Britain,178.62205630105967,4.5,29,Breakfast & Brunch
Krieau U,Das Campus,417.6783053099415,4.0,45,Bars
Krieau U,citylake,168.12886299024703,4.0,9,Pan Asian
Krieau U,Burger's Bar,374.1182986021864,4.0,23,Burgers
Krieau U,Visconti,175.73218848922065,3.5,2,Bars
Krieau U,Das Glashaus,290.15669477178614,5.0,4,Mediterranean
Krieau U,Iki's Grill Rostilj,508.49837070342716,4.5,6,Mediterranean
Krieau U,China Restaurant Gedeihen,404.41367513993737,4.5,2,Chinese
Krieau U,WU Mensa,410.4843882107118,2.5,5,Austrian
Krieau U,Library Cafe & Roastery,484.6129129094393,3.5,4,Ice Cream & Frozen Yogurt
Krieau U,Paw Wok,308.6832448871186,3.0,1,Thai
Nestroyplatz U,Das LOFT,108.11779066168313,3.5,104,Bars
Nestroyplatz U,Balthasar,132.46842990406728,4.5,29,Cafes
Nestroyplatz U,Gasthaus Nestroy,138.0098562561991,4.0,13,Beer Garden
Nestroyplatz U,Kosu,163.47317878731485,4.0,35,Japanese
Nestroyplatz U,Harvest,467.00094420939405,4.5,38,Vegan
Nestroyplatz U,Gelati Alberti,105.79391203075424,4.0,10,Ice Cream & Frozen Yogurt
Nestroyplatz U,Pizzeria-Ristorante Fiorino,93.48125201733907,3.5,22,Pizza
Nestroyplatz U,Restaurant Tempel,129.67098847564984,4.5,5,Austrian
Nestroyplatz U,Vapiano,299.1457543151773,4.0,36,Italian
Nestroyplatz U,Mochi,408.95630646304215,4.5,43,Japanese
Nestroyplatz U,el Hans,257.90958528507787,4.5,11,Spanish
Nestroyplatz U,Cafe Ansari,455.6709209532218,4.0,43,Cafes
Nestroyplatz U,Hammond Bar,522.4902070844114,4.5,22,Lounges
Nestroyplatz U,Tachles,471.39563368503894,4.0,27,Bars
Nestroyplatz U,2Lounge,89.80326587975331,4.0,2,Cocktail Bars
Nestroyplatz U,Cafe 3/4 Takt,80.10822424909483,4.5,5,Austrian
Nestroyplatz U,Nepomukkirche,21.39459948157799,4.0,4,Landmarks & Historical Buildings
Nestroyplatz U,Duzi's,330.94325556791193,4.5,6,Cocktail Bars
Nestroyplatz U,Strandbar Herrmann,440.58999520358753,4.0,55,Beach Bars
Nestroyplatz U,Schuppich,269.06773963942135,4.5,9,Italian
Westbahnstraße / Schottenfeldgasse,Berliner Döner,128.31030183218434,5.0,46,Food Stands
Westbahnstraße / Schottenfeldgasse,I Terroni,23.134131748890894,3.5,36,Pizza
Westbahnstraße / Schottenfeldgasse,der fuchs und die trauben,109.81064671228107,4.5,18,Cocktail Bars
Westbahnstraße / Schottenfeldgasse,tata,192.54758771477435,4.5,18,Vietnamese
Westbahnstraße / Schottenfeldgasse,Feldberg,49.400870162664134,5.0,7,Vegetarian
Westbahnstraße / Schottenfeldgasse,Podium,137.61936932529386,4.0,22,Cafes
Westbahnstraße / Schottenfeldgasse,Restaurant Wiener,279.5165171289257,4.5,22,Wine Bars
Westbahnstraße / Schottenfeldgasse,Schilling,284.7497763101688,4.0,55,Austrian
Westbahnstraße / Schottenfeldgasse,WestLicht,88.87219811992064,4.5,16,Art Galleries
Westbahnstraße / Schottenfeldgasse,Schnitzelwirt,447.8626869721455,4.0,133,Schnitzel
Westbahnstraße / Schottenfeldgasse,Natraj,577.2773344966797,4.5,42,Indian
Westbahnstraße / Schottenfeldgasse,Noosh,183.43293035319536,4.0,14,Afghan
Westbahnstraße / Schottenfeldgasse,Yi Pin Bu Yi,60.064133049213154,4.0,11,Chinese
Westbahnstraße / Schottenfeldgasse,Wirr,398.9090918868862,4.0,49,Bars
Westbahnstraße / Schottenfeldgasse,Marks,448.32670499885114,4.0,49,Austrian
Westbahnstraße / Schottenfeldgasse,Xus Cooking,222.93657485434926,4.0,43,Vegan
Westbahnstraße / Schottenfeldgasse,Toma tu tiempo,149.0582937012858,3.5,15,Spanish
Westbahnstraße / Schottenfeldgasse,Formosa Food,241.5022852922399,4.0,24,Vegan
Westbahnstraße / Schottenfeldgasse,Felzl,187.03961685616707,4.0,22,Bakeries
Westbahnstraße / Schottenfeldgasse,Caffe Latte,421.46545575709575,4.0,74,Cafes
Vorgartenstraße U,Ullmann's,174.77386915164342,4.5,27,Bakeries
Vorgartenstraße U,Mochi Ramen Bar,254.32397595894747,4.5,19,Ramen
Vorgartenstraße U,Gasthaus Reinthaler,495.5941631082356,4.0,26,Austrian
Vorgartenstraße U,The Cake Tree,341.78726596370393,5.0,13,Cafes
Vorgartenstraße U,Zum Mährischen Spatzen,136.17352001151593,2.5,2,Austrian
Vorgartenstraße U,Thali,258.329585906202,3.5,22,Indian
Vorgartenstraße U,Hasir,296.241389009551,4.5,4,Cafes
Vorgartenstraße U,La Cantine,175.95672438635864,4.5,2,Bars
Vorgartenstraße U,Pans,241.31009219082114,4.5,2,Cafes
Vorgartenstraße U,Nikita dal Russo,194.06677576103115,3.0,6,Italian
Vorgartenstraße U,Steirerhof,414.17868551273665,4.5,7,Austrian
Vorgartenstraße U,Thalassa,562.1804761177634,4.5,3,Greek
Vorgartenstraße U,Santo,639.7276801734256,4.5,4,Cocktail Bars
Vorgartenstraße U,Wohlmutstüberl,478.3554656369752,4.0,4,Austrian
Vorgartenstraße U,Retro,280.8000831338641,4.0,1,Italian
Vorgartenstraße U,Big Garten,233.86490271665656,3.5,2,Mediterranean
Vorgartenstraße U,Rita bringt's am Vorgartenmarkt,169.7116047630955,3.0,1,Food Delivery Services
Vorgartenstraße U,Palette,238.75389103218677,5.0,1,Delicatessen
Vorgartenstraße U,Ströck,239.17126769681244,3.5,2,Bakeries
Vorgartenstraße U,Franz von Assisi Kirche am Mexikoplatz,436.2215595998823,4.0,10,Landmarks & Historical Buildings
Messe-Prater U2,Le Cedre,105.59466464465096,4.0,14,Restaurants
